country_code,year,population,gdp_usd,gdp_per_capita,life_expectancy,co2_per_capita,renewable_pct,internet_pct,gini,urban_pct,electricity_pct,under5_mortality,health_spend_pct
MYS,2009,28124778,202257453037,7191.43,75.27,7.04,2.30,55.90,,70.25,99.30,8.20,3.26
MYS,2010,28655776,255017638456,8899.35,75.38,7.52,2.00,56.30,,70.86,99.50,8.10,3.16
MYS,2011,29162039,297951668675,10217.11,75.49,7.48,2.20,61.00,43.60,71.42,99.50,8.10,3.31
MYS,2012,29662831,314443047642,10600.57,75.55,7.41,2.50,65.80,,71.97,99.80,8.00,3.46
MYS,2013,30174265,323276235524,10713.64,75.46,7.86,2.80,57.06,41.30,72.49,99.60,8.00,3.51
MYS,2014,30696137,338066095097,11013.31,75.35,8.19,3.00,63.67,,72.98,99.70,8.10,3.71
MYS,2015,31232798,301355266965,9648.68,75.29,8.10,3.40,71.06,41.10,73.44,99.90,8.20,3.82
MYS,2016,31789685,301256033870,9476.53,75.37,7.79,4.40,78.79,,73.86,99.90,8.20,3.70
MYS,2017,32355644,319109094160,9862.55,75.54,7.35,5.20,80.14,,74.24,100.00,8.20,3.71
MYS,2018,32910967,358788845713,10901.80,75.73,7.73,5.30,81.20,41.20,74.56,100.00,8.20,3.76
MYS,2019,33440596,365177721022,10920.19,75.90,7.63,5.70,84.19,,74.84,100.00,8.20,3.84
MYS,2020,33889558,337456163961,9957.53,76.06,7.47,7.00,89.56,,75.05,100.00,8.20,4.08
MYS,2021,34282399,373784553030,10903.10,73.92,7.52,7.50,96.75,40.70,75.51,100.00,8.20,4.37
MYS,2022,34695493,407830525990,11754.57,75.44,7.98,,97.40,,75.97,100.00,8.20,3.90
MYS,2023,35126298,399949418753,11386.04,76.66,8.04,,97.69,,76.44,100.00,8.30,3.96
NAC,2000,312909691,10999205634932,35151.37,76.89,20.68,7.00,,,79.03,100.00,8.30,12.20
NAC,2001,316051677,11324591275355,35831.45,77.09,20.29,6.29,,,79.27,100.00,8.20,12.87
NAC,2002,319046534,11693695836552,36652.01,77.19,19.69,6.49,,,79.51,100.00,8.10,13.66
NAC,2003,321812780,12356178599085,38395.55,77.30,19.78,6.91,,,79.74,100.00,8.00,14.11
NAC,2004,324806660,13248371709918,40788.49,77.73,19.83,7.17,,,79.97,100.00,7.90,14.13
NAC,2005,327822042,14217183637403,43368.60,77.75,19.74,7.50,68.30,,80.18,100.00,7.80,14.12
NAC,2006,331013939,15141018255289,45741.33,77.97,19.23,7.99,69.30,,80.36,100.00,7.70,14.24
NAC,2007,334183103,15949815407783,47727.77,78.24,19.35,7.94,74.80,,80.51,100.00,7.60,14.41
NAC,2008,337404564,16329835439550,48398.38,78.30,18.57,8.40,74.30,,80.63,100.00,7.50,14.67
NAC,2009,340465163,15859350766600,46581.42,78.65,17.08,8.92,71.90,,80.71,100.00,7.30,15.72
NAC,2010,343447854,16672954718092,48545.81,78.82,17.71,8.88,72.50,,80.73,100.00,7.20,15.66
NAC,2011,346242415,17399380418901,50252.02,78.92,16.99,9.86,71.00,,80.74,100.00,7.00,15.55
NAC,2012,349116140,18088707665072,51812.87,79.03,16.20,10.01,75.50,,80.73,100.00,6.90,15.56
NAC,2013,351870848,18733732587414,53240.37,79.04,16.48,10.39,72.80,,80.72,100.00,6.80,15.41
NAC,2014,354755155,19420303676809,54742.84,79.14,16.42,10.49,74.40,,80.69,100.00,6.70,15.60
NAC,2015,357583083,19858183921200,55534.46,79.00,15.96,10.39,76.10,,80.64,100.00,6.60,15.96
NAC,2016,360527592,20339809161641,56416.79,78.88,15.54,10.72,86.10,,80.58,100.00,6.60,16.27
NAC,2017,363217262,21268513812515,58555.90,78.87,15.28,11.21,87.80,,80.51,100.00,6.50,16.20
NAC,2018,365666028,22389072713238,61228.20,78.96,15.67,11.31,89.10,,80.41,100.00,6.40,16.08
NAC,2019,367908829,23291134417157,63306.81,79.13,15.16,11.58,89.70,,80.30,100.00,6.40,16.13
NAC,2020,369671124,23037855330882,62319.87,77.45,13.57,12.46,90.50,,80.20,100.00,6.40,18.12
NAC,2021,370404678,25755312987897,69532.90,76.86,14.35,,91.50,,80.24,100.00,6.40,16.96
NAC,2022,373011185,28262944669046,75769.70,77.82,14.45,,92.60,,80.28,100.00,6.40,16.10
NAC,2023,376868838,30016713196347,79647.64,78.73,13.76,,93.30,,80.34,100.00,6.40,16.29
NAM,2000,1818647,3922232165,2156.68,52.95,1.05,34.80,1.64,,32.12,36.50,78.20,10.05
NAM,2001,1857048,3557341215,1915.59,51.98,1.32,30.40,2.42,,32.86,36.00,77.60,10.47
NAM,2002,1889970,3349169826,1772.08,51.99,1.13,33.80,2.63,,33.65,36.90,76.60,10.48
NAM,2003,1917464,4926439384,2569.25,51.92,1.19,33.30,3.36,63.30,34.55,37.80,75.60,10.74
NAM,2004,1942082,6609205995,3403.15,52.18,1.23,34.80,3.80,,35.54,38.70,74.40,10.89
NAM,2005,1966582,7248374838,3685.77,52.56,1.31,34.60,4.01,,36.59,39.60,71.00,10.83
NAM,2006,1991888,8001779551,4017.18,53.18,1.27,35.80,4.40,,37.67,40.50,66.00,11.30
NAM,2007,2018600,8839536476,4379.04,54.03,1.29,36.50,4.84,,38.76,43.70,62.00,11.41
NAM,2008,2047056,8607431497,4204.79,54.74,1.45,32.50,5.33,,39.83,42.40,57.50,10.68
NAM,2009,2077394,8938847189,4302.91,55.35,1.47,33.40,6.50,61.00,40.85,44.10,53.20,9.90
NAM,2010,2109811,11431412421,5418.22,56.09,1.27,31.20,11.60,,41.79,44.40,50.30,10.62
NAM,2011,2146325,12523359441,5834.79,56.65,1.33,31.60,12.00,,42.63,42.30,50.00,10.86
NAM,2012,2194654,13042053592,5942.65,57.73,1.36,31.90,12.94,,43.38,46.40,52.60,10.20
NAM,2013,2252508,12043307277,5346.62,58.47,1.38,30.70,13.90,,44.11,47.40,50.80,10.09
NAM,2014,2312139,12435430970,5378.32,59.31,1.39,30.20,14.84,,44.82,48.40,50.00,8.41
NAM,2015,2374300,11335161084,4774.11,60.01,1.50,29.30,25.69,59.10,45.51,51.60,51.80,9.98
NAM,2016,2439213,10722018732,4395.69,60.81,1.60,29.20,31.03,,46.18,49.70,51.40,9.32
NAM,2017,2506853,12895153371,5143.96,61.66,1.50,30.20,36.84,,46.81,52.50,49.80,8.71
NAM,2018,2577327,13682019076,5308.61,62.58,1.48,30.90,42.82,,47.42,52.30,48.50,8.62
NAM,2019,2650494,12541928303,4731.92,63.55,1.46,30.20,49.78,,48.00,53.30,46.60,8.86
NAM,2020,2728762,10583748542,3878.59,64.07,1.30,31.20,57.86,,48.55,52.30,44.80,9.56
NAM,2021,2810548,12402486184,4412.84,60.85,1.32,30.00,60.26,,49.06,55.20,43.20,10.20
NAM,2022,2889662,12569449123,4349.80,64.19,1.24,,63.00,,49.53,56.20,41.60,9.62
NAM,2023,2963095,12522012874,4225.99,67.39,1.22,,63.70,,49.95,56.70,41.10,9.48
NCL,2000,223098,3420032041,15329.73,73.57,9.67,7.50,13.94,,61.61,100.00,,
NCL,2001,227707,3297734891,14482.36,73.96,9.68,6.70,18.24,,62.00,100.00,,
NCL,2002,232236,3740056748,16104.55,74.28,10.56,5.30,22.39,,62.41,100.00,,
NCL,2003,236678,4915353827,20768.11,74.50,11.48,4.90,26.41,,62.85,100.00,,
NCL,2004,240852,5895008978,24475.65,74.71,10.11,5.20,30.30,,63.31,100.00,,
NCL,2005,244381,6238629487,25528.29,74.87,11.05,5.10,32.36,,63.92,100.00,,
NCL,2006,247547,6979155388,28193.25,75.02,11.00,4.50,33.52,,64.75,100.00,,
NCL,2007,250725,8819917180,35177.65,75.18,11.13,5.80,35.05,,65.62,100.00,,
NCL,2008,253825,9067619760,35723.90,75.40,10.63,7.80,34.51,,66.33,100.00,,
NCL,2009,257250,8704438102,33836.49,75.68,10.54,7.00,33.99,,66.66,100.00,,
NCL,2010,261582,9364350077,35798.91,75.99,13.45,4.80,42.00,,66.70,100.00,,
NCL,2011,266543,10351448005,38835.94,76.32,13.30,5.90,50.00,,66.73,100.00,,
NCL,2012,271633,9659151917,35559.57,76.62,13.13,6.20,58.00,,66.74,100.00,,
NCL,2013,276822,10151382933,36671.16,76.87,14.18,6.60,66.00,,66.76,100.00,,
NCL,2014,281224,10635035595,37816.96,77.05,17.03,4.30,70.00,,66.78,100.00,,
NCL,2015,283168,8738203074,30858.72,77.21,16.12,5.10,74.00,,66.83,100.00,,
NCL,2016,283423,8724568955,30782.85,77.36,17.20,3.70,,,66.89,100.00,,
NCL,2017,283546,9174048682,32354.71,77.50,15.49,5.10,82.01,,66.97,100.00,,
NCL,2018,283541,9896402284,34902.90,77.56,21.25,4.60,,,67.06,100.00,,
NCL,2019,283606,9475655325,33411.34,77.26,20.39,5.20,,,67.16,100.00,,
NCL,2020,284176,9454629468,33270.33,77.05,19.87,6.10,,,67.27,100.00,,
NCL,2021,285214,10071349664,35311.55,77.11,16.35,8.30,,,67.41,100.00,,
NCL,2022,287123,9623318718,33516.36,77.70,16.08,9.60,,,67.57,100.00,,
NCL,2023,289870,9769167530,33701.89,78.77,16.78,,,,67.75,100.00,,
NER,2000,11509630,2241753193,194.77,49.17,0.06,87.60,0.04,,16.13,6.50,227.90,4.66
NER,2001,11920647,2448714704,205.42,49.87,0.06,87.70,0.11,,16.27,8.40,217.40,4.73
NER,2002,12349144,2782192879,225.29,50.65,0.06,87.70,0.13,,16.27,8.80,205.90,4.83
NER,2003,12796984,3394084732,265.23,51.55,0.06,87.00,0.16,,16.27,9.30,194.10,4.75
NER,2004,13265836,3760443738,283.47,52.40,0.06,87.00,0.19,,16.27,9.70,182.40,4.98
NER,2005,13756192,4383315965,318.64,53.32,0.06,87.50,0.22,44.40,16.27,7.10,171.40,5.88
NER,2006,14268581,4756361252,333.35,54.22,0.06,87.40,0.29,,16.27,9.30,161.60,5.99
NER,2007,14803610,5731485052,387.17,55.06,0.06,86.20,0.39,37.30,16.26,11.20,153.10,5.43
NER,2008,15361915,7297600226,475.04,55.85,0.06,86.10,0.70,,16.26,11.80,146.00,5.25
NER,2009,15943675,7352131310,461.13,56.49,0.07,83.20,0.76,,16.25,12.30,140.30,5.34
NER,2010,16548835,7851192502,474.43,57.08,0.09,80.70,0.83,,16.24,13.60,136.00,4.96
NER,2011,17176283,8772950778,510.76,57.60,0.09,77.20,0.90,31.50,16.23,14.30,132.70,4.87
NER,2012,17836769,9426912648,528.51,57.99,0.12,72.70,1.05,,16.21,14.40,130.30,4.31
NER,2013,18519898,10224897438,552.10,58.36,0.11,78.70,1.15,,16.22,15.20,128.30,4.47
NER,2014,19215909,10862943544,565.31,58.69,0.11,78.10,1.25,34.30,16.25,15.70,126.80,4.45
NER,2015,19939498,9683867926,485.66,58.85,0.11,78.90,2.48,,16.30,16.60,125.40,5.35
NER,2016,20685753,10341025540,499.91,59.23,0.10,80.20,4.32,,16.39,17.00,124.30,4.53
NER,2017,21435446,11359273443,529.93,59.52,0.09,82.00,10.22,,16.50,17.60,123.10,5.58
NER,2018,22188069,12800907986,576.93,59.77,0.09,82.00,10.74,37.30,16.64,17.60,121.90,5.30
NER,2019,22947757,12420836507,541.27,60.03,0.10,80.70,11.29,,16.81,18.50,120.80,5.67
NER,2020,23717613,13648332190,575.45,59.89,0.10,81.90,11.86,,17.01,18.70,119.50,6.17
NER,2021,24502140,14936154253,609.59,59.54,0.12,79.60,12.46,32.90,17.23,18.60,118.00,5.81
NER,2022,25311973,15531799641,613.61,60.40,0.13,,13.09,,17.48,19.50,116.00,4.35
NER,2023,26159867,16949765464,647.93,61.18,0.12,,12.98,,17.75,20.10,113.50,4.05
NGA,2000,126382494,69171451627,547.32,47.14,0.79,86.00,0.06,,43.28,43.20,177.30,3.20
NGA,2001,129862595,73557840064,566.43,47.55,0.82,84.50,0.09,,44.13,43.90,170.50,3.19
NGA,2002,133471989,95054059303,712.16,48.02,0.72,84.50,0.32,,44.98,44.60,163.90,2.49
NGA,2003,137202644,104738954264,763.39,48.62,0.78,82.90,0.56,40.10,45.84,52.20,157.40,5.05
NGA,2004,141057045,135764731646,962.48,49.15,0.74,84.00,1.29,,46.70,46.10,151.40,4.63
NGA,2005,145017253,175670569969,1211.38,49.54,0.71,83.90,3.55,,47.57,46.80,145.80,4.47
NGA,2006,149077334,238454997161,1599.54,49.88,0.62,85.80,5.55,,48.42,47.60,140.90,4.26
NGA,2007,153267261,278260846800,1815.53,50.38,0.55,87.10,6.77,,49.24,50.10,136.50,3.91
NGA,2008,157595014,339476276258,2154.11,50.75,0.58,85.70,8.00,,50.05,50.30,132.50,3.70
NGA,2009,162049464,295008835381,1820.49,51.08,0.50,88.10,9.30,,50.86,50.00,129.20,3.58
NGA,2010,166642886,366990417129,2202.26,51.32,0.57,86.00,11.50,35.70,51.68,48.00,126.30,3.30
NGA,2011,171379598,414466676831,2418.41,51.49,0.61,84.10,13.80,,52.49,55.90,123.80,3.32
NGA,2012,176200625,463971018239,2633.20,51.69,0.58,83.90,16.10,35.50,53.30,53.00,121.60,3.36
NGA,2013,181049443,520117180314,2872.79,51.83,0.63,81.40,19.10,,54.11,55.60,119.90,3.42
NGA,2014,185896915,574183763412,3088.72,51.94,0.66,79.90,21.00,,54.92,54.20,118.70,3.35
NGA,2015,190671878,493026682801,2585.73,51.94,0.62,81.30,22.51,35.90,55.73,52.50,117.80,3.58
NGA,2016,195443700,404649125252,2070.41,52.19,0.63,81.10,24.14,,56.54,59.30,117.40,3.65
NGA,2017,200254579,375745731053,1876.34,52.40,0.58,81.60,25.88,,57.35,54.40,117.20,3.75
NGA,2018,204938755,421739251509,2057.88,52.67,0.59,80.80,27.74,35.10,58.16,56.50,117.20,3.09
NGA,2019,209485641,668219992687,3189.81,53.01,0.60,80.10,29.74,,58.96,55.40,117.40,2.99
NGA,2020,213996181,598586817817,2797.18,53.07,0.56,81.80,31.89,,59.77,55.40,117.40,3.38
NGA,2021,218529286,609147716965,2787.49,53.46,0.60,80.30,35.51,,60.57,59.50,117.60,4.08
NGA,2022,223150896,646950257575,2899.16,54.08,0.58,,39.15,33.90,61.37,60.50,117.50,4.21
NGA,2023,227882945,487387801878,2138.76,54.46,0.55,,40.06,,62.17,61.20,116.80,4.19
NIC,2000,5022633,5109587050,1017.31,66.36,0.75,58.40,0.98,,55.22,73.00,37.10,5.24
NIC,2001,5087825,5351752034,1051.87,67.03,0.78,56.70,1.45,52.90,55.35,72.20,35.30,5.48
NIC,2002,5149909,5223727303,1014.33,67.95,0.80,54.70,1.71,,55.49,74.10,33.80,5.73
NIC,2003,5210963,5322228351,1021.35,68.75,0.87,51.50,1.88,,55.63,74.60,32.40,6.08
NIC,2004,5272912,5792932838,1098.62,69.51,0.88,51.20,2.32,,55.78,75.20,31.10,6.06
NIC,2005,5342105,6321324279,1183.30,70.37,0.83,52.80,2.57,48.80,55.94,73.80,29.70,6.22
NIC,2006,5418855,6763672381,1248.17,70.96,0.86,53.30,2.81,,56.11,76.30,28.40,6.36
NIC,2007,5497243,7423375015,1350.38,71.20,0.88,52.60,3.90,,56.28,76.90,27.10,6.96
NIC,2008,5576593,8496967597,1523.68,71.40,0.83,53.80,5.30,,56.46,77.50,25.80,7.17
NIC,2009,5656601,8298702489,1467.08,71.50,0.80,54.60,7.30,43.90,56.65,77.90,24.50,7.69
NIC,2010,5737450,8758602233,1526.57,71.76,0.81,54.40,10.00,,56.84,80.10,23.20,7.71
NIC,2011,5819051,9774329333,1679.71,72.03,0.84,53.30,10.60,,57.04,81.20,21.90,7.45
NIC,2012,5901287,10532017232,1784.70,72.44,0.82,53.30,13.50,,57.23,81.30,20.60,7.49
NIC,2013,5983845,10982988249,1835.44,72.55,0.78,54.30,15.50,,57.43,81.90,19.40,7.64
NIC,2014,6066492,11880438824,1958.37,72.79,0.81,53.00,17.60,46.20,57.62,81.90,18.30,7.98
NIC,2015,6149417,12756696261,2074.46,72.90,0.89,50.00,19.70,,57.81,83.20,17.20,7.96
NIC,2016,6232666,13286093388,2131.69,73.18,0.92,49.50,24.57,,58.00,83.90,16.10,8.05
NIC,2017,6316231,13785893007,2182.61,73.39,0.90,48.90,30.40,,58.19,84.60,15.30,8.33
NIC,2018,6400080,13025221974,2035.17,73.88,0.81,51.30,33.91,,58.37,85.20,14.60,8.50
NIC,2019,6483657,12699023614,1958.62,73.76,0.82,50.50,39.01,,58.54,85.70,14.30,8.50
NIC,2020,6565267,12726422432,1938.45,70.77,0.72,52.20,44.87,,58.70,86.00,14.20,8.56
NIC,2021,6644741,14209019392,2138.39,70.48,0.78,50.40,51.62,,58.86,86.30,14.20,9.55
NIC,2022,6730654,15634573556,2322.89,74.46,0.78,,59.38,,59.00,86.50,14.30,8.98
NIC,2023,6823613,17805842221,2609.44,74.95,0.81,,60.30,,59.13,88.30,13.80,8.30
NLD,2000,15925513,417649282154,26225.17,77.99,11.11,1.70,43.98,,78.48,100.00,6.20,7.70
NLD,2001,16046180,432536219669,26955.71,78.19,11.31,1.80,49.37,,80.18,100.00,6.00,8.04
NLD,2002,16148929,475529972123,29446.53,78.29,11.26,1.90,61.29,,80.81,100.00,5.90,8.62
NLD,2003,16225302,582435617082,35896.75,78.49,11.36,1.90,64.35,,81.30,100.00,5.70,9.02
NLD,2004,16281779,661224886143,40611.34,79.10,11.47,2.20,68.52,29.80,82.25,100.00,5.50,9.07
NLD,2005,16319868,688133699636,42165.40,79.35,11.16,2.70,81.00,29.00,83.50,100.00,5.30,9.06
NLD,2006,16346101,737593995289,45123.54,79.70,10.87,3.10,83.70,30.00,84.65,100.00,5.10,9.04
NLD,2007,16381696,853499460873,52100.80,80.10,10.92,3.70,85.82,29.60,85.41,100.00,4.90,9.00
NLD,2008,16445593,957901566041,58246.70,80.25,10.94,3.90,87.42,29.30,85.61,100.00,4.70,9.22
NLD,2009,16530388,878954223140,53172.03,80.55,10.57,4.40,89.63,27.90,86.22,100.00,4.60,9.91
NLD,2010,16615394,852464982433,51305.73,80.70,11.20,3.90,90.72,27.80,87.35,100.00,4.40,10.09
NLD,2011,16693074,913140741333,54701.77,81.20,10.43,4.70,91.42,27.80,88.01,100.00,4.30,10.15
NLD,2012,16754962,845689017066,50473.94,81.10,10.24,4.90,92.86,27.60,88.53,100.00,4.20,10.45
NLD,2013,16804432,883951539007,52602.29,81.30,10.08,5.00,93.96,28.10,89.17,100.00,4.20,10.50
NLD,2014,16865008,901556501756,53457.22,81.71,9.59,5.60,91.67,28.60,89.84,100.00,4.10,10.46
NLD,2015,16939923,775743675303,45793.81,81.51,10.00,5.80,91.72,28.20,90.28,100.00,4.10,10.19
NLD,2016,17030314,797163949290,46808.53,81.56,10.03,5.60,90.41,28.20,90.58,100.00,4.10,9.89
NLD,2017,17131296,848233537846,49513.68,81.76,9.82,6.40,93.20,28.50,91.12,100.00,4.00,9.94
NLD,2018,17231624,929733599797,53955.08,81.81,9.46,7.40,91.89,28.10,92.61,100.00,4.00,9.85
NLD,2019,17344874,928903005576,53554.90,82.11,9.11,8.60,93.29,29.20,93.89,100.00,4.00,9.94
NLD,2020,17441500,932560861701,53467.93,81.36,8.15,10.70,91.33,26.00,94.25,100.00,4.00,10.95
NLD,2021,17533044,1054472123450,60141.99,81.31,8.32,12.20,92.05,25.70,94.63,100.00,4.00,11.13
NLD,2022,17700982,1046540797549,59123.32,81.61,7.52,,92.52,,94.99,100.00,4.00,10.03
NLD,2023,17877117,1135475867551,63515.60,81.86,6.88,,97.01,,95.32,100.00,3.90,9.83
NOR,2000,4490967,170620327660,37991.89,78.63,9.30,60.20,52.00,27.40,76.13,100.00,4.90,7.70
NOR,2001,4513751,173590978347,38458.25,78.79,9.37,59.60,64.00,,76.40,100.00,4.70,8.01
NOR,2002,4538159,195359978957,43048.29,78.99,9.16,59.50,72.84,,76.80,100.00,4.60,8.98
NOR,2003,4564855,229192678173,50208.10,79.39,9.74,56.20,78.13,27.60,77.26,100.00,4.40,9.19
NOR,2004,4591910,265662977688,57854.57,79.84,9.78,56.90,77.69,31.60,77.57,100.00,4.20,8.80
NOR,2005,4623291,311417306946,67358.36,80.04,9.37,58.60,81.99,30.60,77.83,100.00,4.10,8.30
NOR,2006,4660677,349773283645,75047.74,80.34,9.44,57.00,82.55,26.40,78.09,100.00,3.90,7.88
NOR,2007,4709153,407813774161,86600.24,80.40,9.54,57.40,86.93,27.10,78.41,100.00,3.70,8.02
NOR,2008,4768212,472060283688,99001.53,80.59,9.88,58.50,90.57,27.00,78.75,100.00,3.60,7.92
NOR,2009,4828726,395664488017,81939.73,80.80,9.35,56.70,92.08,26.20,79.06,100.00,3.40,9.03
NOR,2010,4889252,440132138425,90020.34,81.00,9.81,56.00,93.39,25.70,79.25,100.00,3.30,8.86
NOR,2011,4953088,512868581628,103545.22,81.30,9.48,56.00,93.49,25.30,79.31,100.00,3.10,8.73
NOR,2012,5018573,525082939407,104627.94,81.45,9.24,56.90,94.65,25.70,79.49,100.00,3.00,8.72
NOR,2013,5079623,540132255319,106333.14,81.75,9.23,56.60,95.05,26.40,79.97,100.00,2.90,8.87
NOR,2014,5137232,515829568897,100410.02,82.10,9.15,55.80,96.30,26.80,80.61,100.00,2.80,9.28
NOR,2015,5188607,400669174331,77220.95,82.30,9.24,56.50,96.81,27.50,81.24,100.00,2.70,10.07
NOR,2016,5234519,383284047619,73222.40,82.41,9.05,57.70,97.30,28.50,81.68,100.00,2.60,10.53
NOR,2017,5276968,415673181543,78771.22,82.61,8.98,58.90,96.36,27.00,81.97,100.00,2.50,10.23
NOR,2018,5311916,454588871811,85579.08,82.76,8.78,58.90,96.49,27.60,82.25,100.00,2.50,9.96
NOR,2019,5347896,424244886364,79329.31,82.96,8.48,59.80,98.00,27.70,82.49,100.00,2.40,10.44
NOR,2020,5379475,382252517922,71057.59,83.21,8.12,60.90,94.61,28.40,82.70,100.00,2.40,11.42
NOR,2021,5408320,521592200233,96442.56,83.16,8.21,61.40,99.00,29.10,82.86,100.00,2.40,9.81
NOR,2022,5457127,617321834099,113122.13,82.51,7.98,,99.00,26.90,82.96,100.00,2.40,7.91
NOR,2023,5519601,502197633323,90984.41,83.01,7.54,,99.00,26.50,83.07,100.00,2.40,9.43
NPL,2000,24546509,5494252208,223.83,62.64,0.14,88.30,0.20,,31.10,29.90,78.70,3.13
NPL,2001,24946748,6007055042,240.80,63.29,0.15,87.80,0.24,,32.81,24.60,74.30,3.81
NPL,2002,25328981,6050875807,238.89,63.51,0.12,90.00,0.31,,35.04,36.40,70.20,3.94
NPL,2003,25688758,6330473097,246.43,64.23,0.13,89.40,0.38,43.80,38.05,39.60,66.50,3.86
NPL,2004,26016656,7273938315,279.59,64.74,0.11,90.30,0.45,,41.61,37.20,63.10,4.05
NPL,2005,26309458,8130258378,309.02,65.28,0.12,89.50,0.83,,45.51,46.10,60.00,3.95
NPL,2006,26565425,9043715356,340.43,65.89,0.10,91.20,1.14,,49.51,51.20,57.30,3.54
NPL,2007,26788492,10325618017,385.45,66.17,0.10,91.30,1.41,,53.38,52.60,54.70,3.67
NPL,2008,26990037,12545438605,464.82,66.44,0.11,90.50,1.73,,56.91,56.00,52.40,3.82
NPL,2009,27173035,12854985464,473.08,66.60,0.15,88.90,1.97,,59.86,59.30,50.10,3.90
NPL,2010,27341952,16002656434,585.28,66.77,0.18,87.30,7.93,32.80,62.02,68.60,47.90,4.36
NPL,2011,27464494,21573872421,785.52,67.12,0.20,87.00,9.00,,63.14,67.30,45.80,4.45
NPL,2012,27534915,21703100877,788.20,67.36,0.23,84.70,11.15,,63.66,75.20,43.70,4.49
NPL,2013,27589996,22162204925,803.27,67.60,0.23,86.00,13.30,,64.13,77.40,41.70,4.63
NPL,2014,27672370,22731612922,821.46,67.81,0.27,84.00,15.44,,64.56,84.90,39.70,5.08
NPL,2015,27823629,24360801287,875.54,67.37,0.26,85.20,17.58,,64.95,82.00,37.80,5.47
NPL,2016,27955462,24524109484,877.26,68.44,0.39,79.40,20.70,,65.29,90.70,36.00,5.42
NPL,2017,28011258,28971588940,1034.28,68.74,0.47,76.80,24.30,,65.58,86.60,34.20,4.72
NPL,2018,28079689,33111525237,1179.20,69.04,0.53,75.00,28.60,,65.81,93.90,32.60,4.53
NPL,2019,28414064,34186180699,1203.14,69.30,0.47,78.20,33.34,,65.99,89.90,31.00,4.45
NPL,2020,28966574,33433659301,1154.22,69.11,0.57,73.10,36.97,,66.11,89.90,29.60,5.21
NPL,2021,29475010,36924841394,1252.75,68.39,0.59,73.70,40.99,,66.14,89.90,28.30,5.53
NPL,2022,29715436,41182939520,1385.91,70.09,0.51,,45.45,30.00,66.30,91.30,27.10,6.53
NPL,2023,29694614,41049329851,1382.38,70.35,0.52,,45.81,,66.54,94.00,26.10,6.16
NRU,2000,10168,26930980,2648.60,59.57,0.00,0.00,,,100.00,99.10,41.10,18.97
NRU,2001,10130,22613288,2232.31,59.48,0.00,0.00,2.99,,100.00,99.00,39.40,16.22
NRU,2002,10082,21017424,2084.65,59.43,0.00,0.00,,,100.00,99.00,37.90,13.81
NRU,2003,10059,24778160,2463.28,59.36,0.00,0.00,,,100.00,99.00,36.50,9.97
NRU,2004,10060,30587566,3040.51,59.35,0.00,0.00,,,100.00,99.00,35.20,6.88
NRU,2005,10049,30070666,2992.40,59.36,0.00,0.00,,,100.00,99.00,34.00,10.82
NRU,2006,10034,29200359,2910.14,59.41,0.00,0.10,,,100.00,99.00,32.70,12.42
NRU,2007,10020,22766972,2272.15,59.49,0.00,0.10,,,100.00,99.80,31.40,24.23
NRU,2008,10009,37602265,3756.85,59.68,0.00,0.10,,,100.00,99.10,29.80,23.00
NRU,2009,10016,44176246,4410.57,59.85,0.00,0.00,,,100.00,99.10,28.20,12.32
NRU,2010,10043,47562845,4735.92,60.07,0.00,0.00,,,100.00,99.20,26.40,12.70
NRU,2011,10098,65071880,6444.04,60.29,0.00,0.00,54.00,,100.00,99.00,24.60,9.97
NRU,2012,10267,101055723,9842.77,60.53,0.00,0.10,,32.40,100.00,99.40,22.70,8.84
NRU,2013,10517,94385015,8974.52,60.70,0.00,0.10,,,100.00,99.40,20.90,9.57
NRU,2014,10742,99149244,9230.05,60.83,0.00,0.00,,,100.00,99.50,19.20,8.12
NRU,2015,10954,84863441,7747.26,60.90,0.00,0.10,,,100.00,99.00,17.50,13.91
NRU,2016,11150,97541943,8748.16,61.00,0.00,0.20,,,100.00,99.70,15.90,10.95
NRU,2017,11324,109355639,9656.98,61.10,0.00,0.60,62.39,,100.00,99.80,14.40,11.49
NRU,2018,11477,130995566,11413.75,61.24,0.00,0.70,,,100.00,99.90,13.10,11.09
NRU,2019,11587,125160116,10801.77,61.39,0.00,0.60,74.74,,100.00,100.00,12.00,11.56
NRU,2020,11643,124685688,10709.07,61.53,0.00,1.30,77.47,,100.00,100.00,10.90,11.56
NRU,2021,11709,149268324,12748.17,61.33,0.00,1.60,80.29,,100.00,100.00,10.00,10.85
NRU,2022,11801,180671357,15309.83,61.93,0.00,1.90,83.23,,100.00,100.00,9.30,18.34
NRU,2023,11875,161531317,13602.64,62.11,0.00,,83.04,,100.00,100.00,8.70,18.21
NZL,2000,3857700,52623281957,13641.10,78.64,8.55,26.40,47.38,,85.71,100.00,7.40,7.47
NZL,2001,3880500,53872425917,13882.86,78.69,9.00,24.60,53.24,,85.75,100.00,7.20,7.58
NZL,2002,3948500,66627729311,16874.19,78.85,8.86,26.60,59.08,,85.81,100.00,7.00,7.90
NZL,2003,4027200,88250885550,21913.71,79.15,8.92,25.90,60.96,,85.86,100.00,6.90,7.72
NZL,2004,4087500,103905210084,25420.23,79.55,8.69,28.20,61.85,,85.90,100.00,6.70,7.90
NZL,2005,4133900,114720129550,27751.07,79.85,8.75,26.80,62.72,,85.93,100.00,6.60,8.27
